yr,season,mnth,hr,holiday,weekday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
1,3,6,8,0,5,1,27.72,30,55,9,49,564,613
1,3,6,9,0,5,1,27.72,31,58,15,55,278,333
1,3,6,10,0,5,1,29.6,33,52,24,52,133,185
1,3,6,11,0,5,1,29.6,33,49,11,76,160,236
1,3,6,12,0,5,1,31.48,36,49,9,63,191,254
1,3,6,13,0,5,1,33.36,37,39,15,72,228,300
1,3,6,14,0,5,1,33.36,37,39,15,65,198,263
1,3,6,15,0,5,1,34.3,38,35,24,72,212,284
1,3,6,16,0,5,1,34.3,37,31,15,67,313,380
1,3,6,17,0,5,2,30.54,32,-1,11,95,551,646
1,3,6,18,0,5,2,29.6,34,55,13,62,443,505
1,3,6,19,0,5,2,27.72,30,55,35,45,317,362
1,3,6,20,0,5,2,27.72,30,55,35,31,171,202
1,3,6,21,0,5,3,23.96,26,65,19,40,177,217
1,3,6,22,0,5,1,23.96,26,69,9,42,155,197
1,3,6,23,0,5,2,23.02,25,74,0,29,145,174
1,3,6,0,0,6,1,22.08,22,83,0,14,102,116
1,3,6,1,0,6,1,23.02,24,78,9,16,107,123
1,3,6,2,0,6,2,22.08,22,83,13,18,75,93
1,3,6,3,0,6,2,22.08,22,-1,6,10,32,42
1,3,6,4,0,6,2,22.08,22,83,11,6,13,19
1,3,6,5,0,6,2,22.08,22,-1,13,1,11,12
1,3,6,6,0,6,1,22.08,22,83,6,10,37,47
1,3,6,7,0,6,1,22.08,22,83,11,19,59,78
1,3,6,8,0,6,1,23.96,26,-1,15,34,133,167
1,3,6,9,0,6,1,25.84,29,62,13,85,247,332
1,3,6,10,0,6,1,26.78,29,-1,13,177,317,494
1,3,6,11,0,6,1,27.72,29,48,15,167,349,516
1,3,6,12,0,6,1,29.6,32,43,13,203,399,602
1,3,6,13,0,6,1,30.54,32,-1,13,226,338,564
1,3,6,14,0,6,1,28.66,29,33,17,238,371,609
1,3,6,15,0,6,1,31.48,32,30,22,217,266,483
1,3,6,16,0,6,1,31.48,31,26,20,196,317,513
1,3,6,17,0,6,1,30.54,31,26,17,214,316,530
1,3,6,18,0,6,1,30.54,31,26,20,194,287,481
1,3,6,19,0,6,1,29.6,30,27,13,185,240,425
1,3,6,20,0,6,1,28.66,29,31,13,158,228,386
1,3,6,21,0,6,1,27.72,28,33,9,99,223,322
1,3,6,22,0,6,1,26.78,27,-1,7,101,178,279
1,3,6,23,0,6,1,25.84,27,44,0,69,156,225
1,3,6,0,0,0,1,24.9,27,51,0,31,132,163
1,3,6,1,0,0,2,23.96,26,54,6,39,88,127
1,3,6,2,0,0,2,23.96,26,51,0,34,80,114
1,3,6,3,0,0,2,23.02,25,65,6,19,41,60
1,3,6,4,0,0,2,23.02,25,65,0,4,9,13
1,3,6,5,0,0,1,21.14,24,69,9,1,7,8
1,3,6,6,0,0,1,22.08,24,65,11,6,19,25
1,3,6,7,0,0,1,22.08,24,69,7,23,48,71
1,3,6,8,0,0,1,24.9,27,58,0,38,103,141
1,3,6,9,0,0,1,25.84,28,51,0,63,169,232
1,3,6,10,0,0,1,27.72,29,40,0,161,291,452
1,3,6,11,0,0,1,27.72,29,40,9,215,291,506
1,3,6,12,0,0,1,29.6,30,33,15,227,329,556
1,3,6,13,0,0,1,29.6,30,33,19,237,348,585
1,3,6,14,0,0,1,31.48,32,30,20,253,298,551
1,3,6,15,0,0,1,32.42,33,-1,15,197,290,487
1,3,6,16,0,0,1,31.48,32,30,17,181,280,461
1,3,6,17,0,0,1,31.48,32,32,17,203,329,532
1,3,6,18,0,0,1,30.54,32,34,17,186,348,534
1,3,6,19,0,0,1,29.6,31,38,20,176,247,423
1,3,6,20,0,0,1,28.66,30,-1,17,108,224,332
1,3,6,21,0,0,1,27.72,30,55,15,76,177,253
1,3,6,22,0,0,1,26.78,29,55,7,53,125,178
1,3,6,23,0,0,1,26.78,29,58,7,20,67,87
1,3,6,0,0,1,1,25.84,29,62,17,31,37,68
1,3,6,1,0,1,1,24.9,27,65,15,11,20,31
1,3,6,2,0,1,1,24.9,27,70,15,4,10,14
1,3,6,3,0,1,1,23.96,26,69,17,1,4,5
1,3,6,4,0,1,1,23.02,24,78,17,0,4,4
1,3,6,5,0,1,1,23.02,25,74,11,1,42,43
1,3,6,6,0,1,1,22.08,23,78,11,11,147,158
1,3,6,7,0,1,1,23.02,25,74,15,30,455,485
1,3,6,8,0,1,1,23.02,25,69,13,53,555,608
1,3,6,9,0,1,1,24.9,27,65,13,37,231,268
1,3,6,10,0,1,1,27.72,30,55,11,58,126,184
1,3,6,11,0,1,1,29.6,32,43,22,54,127,181
1,3,6,12,0,1,2,27.72,29,45,20,74,196,270
1,3,6,13,0,1,1,25.84,28,51,20,79,181,260
1,3,6,14,0,1,1,28.66,30,43,17,90,161,251
1,3,6,15,0,1,1,28.66,29,38,31,65,168,233
1,3,6,16,0,1,1,29.6,30,31,26,104,310,414
1,3,6,17,0,1,1,29.6,29,-1,31,76,757,833
1,3,6,18,0,1,1,27.72,28,27,30,100,691,791
1,3,6,19,0,1,1,26.78,27,27,31,74,508,582
1,3,6,20,0,1,1,25.84,27,-1,30,100,375,475
1,3,6,21,0,1,1,23.96,25,-1,22,50,281,331
1,3,6,22,0,1,1,23.02,25,29,26,21,166,187
1,3,6,23,0,1,1,22.08,25,-1,22,15,88,103
1,3,6,0,0,2,1,21.14,25,33,22,8,29,37
1,3,6,1,0,2,1,20.2,25,35,26,11,19,30
1,3,6,2,0,2,1,18.32,19,43,19,2,7,9
1,3,6,3,0,2,1,17.38,18,-1,19,2,7,9
1,3,6,4,0,2,1,17.38,18,45,20,1,9,10
1,3,6,5,0,2,1,16.44,17,48,26,3,36,39
1,3,6,6,0,2,1,16.44,17,52,20,12,176,188
1,3,6,7,0,2,1,16.44,17,52,24,21,531,552
1,3,6,8,0,2,1,18.32,19,49,22,34,622,656
1,3,6,9,0,2,1,19.26,20,46,28,30,298,328
1,3,6,10,0,2,1,21.14,25,41,24,37,153,190
1,3,6,11,0,2,1,22.08,25,36,28,46,189,235
1,3,6,12,0,2,1,23.02,25,34,30,80,228,308
1,3,6,13,0,2,1,24.9,26,30,31,74,232,306
1,3,6,14,0,2,1,24.9,26,30,31,81,186,267
1,3,6,15,0,2,1,25.84,27,28,31,88,229,317
1,3,6,16,0,2,1,25.84,26,26,33,67,349,416
1,3,6,17,0,2,1,25.84,27,28,28,104,796,900
1,3,6,18,0,2,1,25.84,27,28,24,105,719,824
1,3,6,19,0,2,1,25.84,27,28,15,83,529,612
1,3,6,20,0,2,1,24.9,26,30,19,88,417,505
1,3,6,21,0,2,1,23.96,26,34,13,61,267,328
1,3,6,22,0,2,1,23.02,25,34,17,26,219,245
1,3,6,23,0,2,1,21.14,25,41,9,13,118,131
1,3,6,0,0,3,1,21.14,25,41,13,15,39,54
1,3,6,1,0,3,1,20.2,25,43,11,5,18,23
1,3,6,2,0,3,1,18.32,19,49,9,2,12,14
1,3,6,3,0,3,1,19.26,20,46,6,1,7,8
1,3,6,4,0,3,1,20.2,25,40,17,0,11,11
1,3,6,5,0,3,1,20.2,25,43,19,2,34,36
1,3,6,6,0,3,1,19.26,20,46,19,7,193,200
1,3,6,7,0,3,1,20.2,25,43,24,29,498,527
1,3,6,8,0,3,1,21.14,25,43,22,49,638,687
1,3,6,9,0,3,1,23.02,25,41,24,29,253,282
1,3,6,10,0,3,1,24.9,26,37,17,34,138,172
1,3,6,11,0,3,1,26.78,27,30,22,64,145,209
1,3,6,12,0,3,1,27.72,28,29,20,77,245,322
1,3,6,13,0,3,1,29.6,30,27,22,77,244,321
1,3,6,14,0,3,1,29.6,29,24,24,78,192,270
1,3,6,15,0,3,1,29.6,30,26,31,61,188,249
1,3,6,16,0,3,1,30.54,30,24,30,55,337,392
1,3,6,17,0,3,1,30.54,30,24,26,113,730,843
1,3,6,18,0,3,1,29.6,30,27,22,85,719,804
1,3,6,19,0,3,1,28.66,29,29,22,101,542,643
1,3,6,20,0,3,1,27.72,28,31,13,76,369,445
1,3,6,21,0,3,1,26.78,27,35,9,54,313,367
1,3,6,22,0,3,1,25.84,27,39,6,52,245,297
1,3,6,23,0,3,1,23.96,26,47,9,11,148,159
1,3,6,0,0,4,1,23.02,25,50,7,2,52,54
1,3,6,1,0,4,1,23.02,25,54,0,11,14,25
1,3,6,2,0,4,1,23.02,25,50,6,1,12,13
1,3,6,3,0,4,1,23.02,25,50,6,1,6,7
1,3,6,4,0,4,1,21.14,24,61,7,0,11,11
1,3,6,5,0,4,1,21.14,25,57,6,8,39,47
1,3,6,6,0,4,1,21.14,25,57,6,8,185,193
1,3,6,7,0,4,1,21.14,24,61,7,24,484,508
1,3,6,8,0,4,1,23.02,25,50,9,40,577,617
1,3,6,9,0,4,1,24.9,27,54,11,33,318,351
1,3,6,10,0,4,1,26.78,28,48,13,40,144,184
1,3,6,11,0,4,1,29.6,30,31,13,41,170,211
1,3,6,12,0,4,1,31.48,31,26,19,49,227,276
1,3,6,13,0,4,1,32.42,33,26,15,31,205,236
1,3,6,14,0,4,1,32.42,32,25,22,66,188,254
1,3,6,15,0,4,1,32.42,32,25,22,24,195,219
1,3,6,16,0,4,1,33.36,33,23,13,56,331,387
1,3,6,17,0,4,1,33.36,33,22,13,71,634,705
1,3,6,18,0,4,1,32.42,32,25,15,100,597,697
1,3,6,19,0,4,1,31.48,32,-1,20,79,492,571
1,3,6,20,0,4,1,30.54,32,-1,13,71,399,470
1,3,6,21,0,4,1,27.72,30,55,13,89,309,398
1,3,6,22,0,4,1,27.72,30,52,11,50,224,274
1,3,6,23,0,4,1,26.78,28,48,9,26,145,171
1,3,6,0,0,5,1,26.78,28,48,9,24,90,114
1,3,6,1,0,5,1,26.78,28,51,11,9,33,42
1,3,6,2,0,5,1,25.84,28,-1,13,3,15,18
1,3,6,3,0,5,1,25.84,28,58,13,3,5,8
1,3,6,4,0,5,1,24.9,27,65,11,1,9,10
1,3,6,5,0,5,1,24.9,27,61,7,6,39,45
1,3,6,6,0,5,2,24.9,27,-1,11,15,148,163
1,3,6,7,0,5,1,24.9,27,61,7,19,361,380
1,3,6,8,0,5,2,26.78,29,55,7,48,576,624
1,3,6,9,0,5,1,27.72,30,55,11,39,261,300
1,3,6,10,0,5,1,34.3,39,-1,20,32,139,171
1,3,6,11,0,5,2,34.3,40,42,19,51,137,188
1,3,6,12,0,5,2,35.24,42,40,17,53,173,226
1,3,6,13,0,5,1,36.18,42,38,13,45,194,239
1,3,6,14,0,5,1,37.12,44,36,15,49,184,233
1,3,6,15,0,5,1,37.12,44,36,0,47,183,230
1,3,6,16,0,5,1,37.12,44,36,0,59,292,351
1,3,6,17,0,5,1,38.06,45,34,13,82,457,539
1,3,6,18,0,5,1,37.12,41,31,0,50,414,464
1,3,6,19,0,5,1,34.3,42,47,13,60,303,363
1,3,6,20,0,5,1,35.24,43,42,17,53,255,308
1,3,6,21,0,5,2,32.42,39,53,13,41,195,236
1,3,6,22,0,5,3,30.54,39,63,13,34,129,163
1,3,6,23,0,5,3,30.54,39,63,13,6,42,48
1,3,6,0,0,6,3,22.08,22,89,11,4,65,69
1,3,6,1,0,6,3,22.08,22,89,15,3,55,58
1,3,6,2,0,6,2,22.08,22,-1,0,7,54,61
1,3,6,3,0,6,2,22.08,22,89,0,3,20,23
1,3,6,4,0,6,2,21.14,20,94,0,3,15,18
1,3,6,5,0,6,1,22.08,22,89,11,3,7,10
1,3,6,6,0,6,1,22.08,22,89,11,6,36,42
1,3,6,7,0,6,1,22.08,22,89,11,10,82,92
1,3,6,8,0,6,1,22.08,22,89,11,26,168,194
1,3,6,9,0,6,1,22.08,22,89,11,41,234,275
1,3,6,10,0,6,1,33.36,35,30,17,96,308,404
1,3,6,11,0,6,1,33.36,35,30,17,102,350,452
1,3,6,12,0,6,1,33.36,35,30,17,143,328,471
1,3,6,13,0,6,1,33.36,35,30,17,105,323,428
1,3,6,14,0,6,1,33.36,35,-1,17,114,295,409
1,3,6,15,0,6,1,33.36,35,30,17,117,287,404
1,3,6,16,0,6,1,34.3,36,29,11,109,264,373
1,3,6,17,0,6,1,33.36,35,32,9,131,231,362
1,3,6,18,0,6,1,33.36,36,35,0,91,248,339
1,3,6,19,0,6,1,31.48,34,44,17,134,240,374
1,3,6,20,0,6,1,30.54,35,52,11,88,204,292
1,3,6,21,0,6,1,30.54,35,52,11,48,165,213
1,3,6,22,0,6,1,28.66,33,62,11,38,134,172
1,3,6,23,0,6,1,28.66,33,62,6,33,119,152
1,3,7,0,0,0,1,27.72,32,66,0,27,122,149
1,3,7,1,0,0,1,26.78,30,70,9,12,81,93
1,3,7,2,0,0,1,25.84,30,74,6,21,69,90
1,3,7,3,0,0,1,25.84,31,84,9,6,27,33
1,3,7,4,0,0,1,24.9,28,79,13,0,4,4
1,3,7,5,0,0,1,23.96,26,79,7,3,7,10
1,3,7,6,0,0,1,24.9,28,79,6,8,19,27
1,3,7,7,0,0,1,26.78,30,70,0,13,37,50
1,3,7,8,0,0,1,28.66,33,62,7,36,106,142
1,3,7,9,0,0,1,30.54,36,56,0,51,168,219
1,3,7,10,0,0,1,32.42,36,44,20,98,268,366
1,3,7,11,0,0,1,33.36,37,39,15,121,256,377
1,3,7,12,0,0,1,34.3,38,37,15,114,319,433
1,3,7,13,0,0,1,35.24,39,33,17,111,309,420
1,3,7,14,0,0,1,35.24,39,-1,17,98,346,444
1,3,7,15,0,0,1,34.3,38,37,19,101,244,345
1,3,7,16,0,0,1,35.24,39,-1,20,85,228,313
1,3,7,17,0,0,1,35.24,37,26,20,90,323,413
1,3,7,18,0,0,1,33.36,35,32,24,95,275,370
1,3,7,19,0,0,1,31.48,33,39,9,103,279,382
1,3,7,20,0,0,1,31.48,33,-1,9,88,244,332
1,3,7,21,0,0,1,31.48,33,39,9,77,181,258
1,3,7,22,0,0,1,30.54,33,-1,9,41,110,151
1,3,7,23,0,0,3,28.66,31,52,11,22,88,110
1,3,7,0,0,1,2,27.72,31,58,15,12,31,43
1,3,7,1,0,1,2,27.72,31,58,13,3,14,17
1,3,7,2,0,1,2,26.78,28,51,17,1,14,15
1,3,7,3,0,1,2,25.84,28,54,28,0,5,5
1,3,7,4,0,1,2,25.84,28,54,20,2,10,12
1,3,7,5,0,1,2,25.84,28,-1,0,3,37,40
1,3,7,6,0,1,1,24.9,27,58,7,4,132,136
1,3,7,7,0,1,1,26.78,28,51,7,8,390,398
1,3,7,8,0,1,1,27.72,30,52,13,20,548,568
1,3,7,9,0,1,1,28.66,30,46,17,56,239,295
1,3,7,10,0,1,1,29.6,32,43,17,70,104,174
1,3,7,11,0,1,1,31.48,32,28,20,67,134,201
1,3,7,12,0,1,1,31.48,32,32,13,74,183,257
1,3,7,13,0,1,1,32.42,34,34,15,74,162,236
1,3,7,14,0,1,1,32.42,34,34,15,79,151,230
1,3,7,15,0,1,1,31.48,33,-1,13,59,175,234
1,3,7,16,0,1,1,31.48,33,36,19,61,304,365
1,3,7,17,0,1,1,31.48,32,32,9,82,665,747
1,3,7,18,0,1,1,31.48,32,32,11,72,658,730
1,3,7,19,0,1,1,28.66,30,43,9,71,510,581
1,3,7,20,0,1,1,28.66,30,43,9,38,357,395
1,3,7,21,0,1,1,27.72,29,45,9,17,241,258
1,3,7,22,0,1,1,26.78,28,51,11,19,169,188
1,3,7,23,0,1,1,26.78,28,51,7,12,90,102
1,3,7,0,0,2,1,25.84,28,-1,0,9,44,53
1,3,7,1,0,2,1,25.84,28,58,0,5,9,14
1,3,7,2,0,2,1,25.84,28,58,0,2,8,10
1,3,7,3,0,2,1,24.9,27,65,9,0,2,2
1,3,7,4,0,2,1,23.96,26,65,7,0,6,6
1,3,7,5,0,2,1,24.9,27,61,0,2,33,35
1,3,7,6,0,2,1,24.9,27,-1,9,5,149,154
1,3,7,7,0,2,1,26.78,29,58,0,21,462,483
1,3,7,8,0,2,1,26.78,29,62,6,42,604,646
1,3,7,9,0,2,1,29.6,33,49,11,46,226,272
1,3,7,10,0,2,1,30.54,33,43,15,56,153,209
1,3,7,11,0,2,1,32.42,34,34,13,66,151,217
1,3,7,12,0,2,1,33.36,34,-1,13,74,198,272
1,3,7,13,0,2,1,34.3,35,25,9,80,203,283
1,3,7,14,0,2,1,34.3,35,25,13,69,241,310
1,3,7,15,0,2,2,34.3,35,-1,0,71,330,401
1,3,7,16,0,2,2,34.3,35,24,13,90,437,527
1,3,7,17,0,2,2,32.42,33,-1,11,102,620,722
1,3,7,18,0,2,2,32.42,33,30,0,85,542,627
1,3,7,19,0,2,2,31.48,33,36,9,66,431,497
1,3,7,20,0,2,3,27.72,30,55,33,80,296,376
1,3,7,21,0,2,2,24.9,27,70,19,36,160,196
1,3,7,22,0,2,1,23.96,26,79,13,26,151,177
1,3,7,23,0,2,1,23.02,24,83,0,19,152,171
1,3,7,0,1,3,1,23.96,26,79,6,19,140,159
1,3,7,1,1,3,1,23.96,26,74,0,27,96,123
1,3,7,2,1,3,1,23.02,24,83,9,27,66,93
1,3,7,3,1,3,1,23.96,26,74,13,9,23,32
1,3,7,4,1,3,1,23.96,26,-1,17,5,11,16
1,3,7,5,1,3,1,23.02,25,69,0,5,14,19
1,3,7,6,1,3,1,23.02,25,69,0,9,23,32
1,3,7,7,1,3,1,23.96,26,65,0,10,62,72
1,3,7,8,1,3,1,24.9,27,61,7,43,110,153
1,3,7,9,1,3,1,27.72,30,52,0,90,203,293
1,3,7,10,1,3,1,29.6,32,46,0,143,304,447
1,3,7,11,1,3,1,30.54,34,-1,9,164,321,485
1,3,7,12,1,3,1,32.42,36,41,15,164,330,494
1,3,7,13,1,3,1,34.3,38,35,0,177,322,499
1,3,7,14,1,3,1,34.3,38,-1,11,190,357,547
1,3,7,15,1,3,1,35.24,40,35,20,155,299,454
1,3,7,16,1,3,1,35.24,40,35,17,163,226,389
1,3,7,17,1,3,1,35.24,40,35,20,161,253,414
1,3,7,18,1,3,1,34.3,40,-1,13,159,271,430
1,3,7,19,1,3,1,32.42,37,-1,15,177,255,432
1,3,7,20,1,3,1,32.42,37,47,15,237,314,551
1,3,7,21,1,3,1,31.48,37,53,9,222,362,584
1,3,7,22,1,3,1,30.54,36,56,15,175,327,502
1,3,7,23,1,3,2,28.66,30,43,6,31,152,183
1,3,7,0,0,4,1,26.78,28,-1,7,17,71,88
1,3,7,1,0,4,1,26.78,28,51,19,6,24,30
1,3,7,2,0,4,1,26.78,28,51,0,4,14,18
1,3,7,3,0,4,1,25.84,28,54,13,2,5,7
1,3,7,4,0,4,1,25.84,28,58,0,0,7,7
1,3,7,5,0,4,1,25.84,29,62,0,1,28,29
1,3,7,6,0,4,1,25.84,28,-1,0,3,130,133
1,3,7,7,0,4,1,27.72,30,55,0,27,316,343
1,3,7,8,0,4,1,29.6,33,49,9,36,514,550
1,3,7,9,0,4,1,31.48,36,49,20,47,246,293
1,3,7,10,0,4,1,32.42,36,44,24,69,117,186
1,3,7,11,0,4,1,34.3,38,35,20,107,137,244
1,3,7,12,0,4,1,34.3,38,-1,24,88,188,276
1,3,7,13,0,4,1,35.24,39,33,15,129,181,310
1,3,7,14,0,4,1,35.24,39,33,22,87,154,241
1,3,7,15,0,4,1,35.24,39,33,24,71,183,254
1,3,7,16,0,4,1,35.24,39,33,17,109,324,433
1,3,7,17,0,4,1,35.24,40,35,11,114,575,689
1,3,7,18,0,4,2,34.3,39,-1,22,96,511,607
1,3,7,19,0,4,2,33.36,37,39,17,128,375,503
1,3,7,20,0,4,2,32.42,36,41,15,78,243,321
1,3,7,21,0,4,1,31.48,35,47,13,91,232,323
1,3,7,22,0,4,1,30.54,37,59,9,63,162,225
1,3,7,23,0,4,1,29.6,34,55,11,32,99,131
1,3,7,0,0,5,1,28.66,33,62,9,39,63,102
1,3,7,1,0,5,1,28.66,32,-1,15,7,22,29
1,3,7,2,0,5,1,27.72,31,62,9,4,13,17
1,3,7,3,0,5,2,26.78,30,70,13,1,6,7
1,3,7,4,0,5,1,26.78,30,66,15,2,4,6
1,3,7,5,0,5,1,26.78,30,-1,13,4,31,35
1,3,7,6,0,5,1,26.78,30,66,13,4,127,131
1,3,7,7,0,5,1,28.66,30,46,9,20,333,353
1,3,7,8,0,5,1,29.6,31,41,11,28,557,585
1,3,7,9,0,5,1,30.54,32,36,9,55,249,304
1,3,7,10,0,5,1,32.42,33,30,0,80,130,210
1,3,7,11,0,5,1,31.48,32,32,6,92,141,233
1,3,7,12,0,5,1,33.36,34,28,7,111,220,331
1,3,7,13,0,5,1,34.3,36,27,7,99,194,293
1,3,7,14,0,5,1,34.3,37,31,11,91,184,275
1,3,7,15,0,5,1,35.24,38,29,13,79,206,285
1,3,7,16,0,5,1,35.24,38,29,7,69,300,369
1,3,7,17,0,5,1,35.24,38,29,0,90,486,576
1,3,7,18,0,5,1,34.3,37,33,17,106,454,560
1,3,7,19,0,5,1,33.36,36,35,15,112,306,418
1,3,7,20,0,5,1,32.42,35,39,7,91,245,336
1,3,7,21,0,5,1,30.54,35,52,9,77,223,300
1,3,7,22,0,5,1,29.6,34,-1,13,78,210,288
1,3,7,23,0,5,1,29.6,36,63,7,27,137,164
1,3,7,0,0,6,1,28.66,34,66,9,35,115,150
1,3,7,1,0,6,1,27.72,32,-1,11,16,55,71
1,3,7,2,0,6,1,27.72,33,72,11,11,47,58
1,3,7,3,0,6,1,26.78,31,-1,9,12,19,31
1,3,7,4,0,6,1,26.78,31,74,11,3,13,16
1,3,7,5,0,6,1,26.78,31,74,13,2,12,14
1,3,7,6,0,6,1,26.78,31,74,7,4,27,31
1,3,7,7,0,6,1,28.66,34,66,7,8,63,71
1,3,7,8,0,6,1,30.54,39,63,13,32,120,152
1,3,7,9,0,6,1,31.48,39,59,11,69,187,256
1,3,7,10,0,6,1,35.24,41,-1,15,100,225,325
1,3,7,11,0,6,1,36.18,42,-1,13,122,245,367
1,3,7,12,0,6,1,37.12,41,31,24,124,218,342
1,3,7,13,0,6,2,37.12,41,31,17,116,244,360
1,3,7,14,0,6,2,37.12,41,30,9,105,203,308
1,3,7,15,0,6,1,37.12,40,26,0,113,193,306
1,3,7,16,0,6,1,39,41,19,11,102,192,294
1,3,7,17,0,6,1,37.12,40,-1,9,103,176,279
1,3,7,18,0,6,1,36.18,39,29,6,83,194,277
1,3,7,19,0,6,1,35.24,39,33,9,68,219,287
1,3,7,20,0,6,1,34.3,38,-1,11,79,197,276
1,3,7,21,0,6,1,33.36,36,37,13,51,150,201
1,3,7,22,0,6,1,31.48,39,59,13,56,164,220
1,3,7,23,0,6,1,31.48,38,56,11,34,114,148
1,3,7,0,0,0,1,30.54,36,56,9,22,125,147
1,3,7,1,0,0,1,30.54,36,56,7,25,99,124
1,3,7,2,0,0,1,30.54,35,52,7,11,59,70
1,3,7,3,0,0,1,29.6,35,59,7,1,34,35
1,3,7,4,0,0,1,28.66,34,66,7,2,11,13
1,3,7,5,0,0,1,28.66,33,62,0,1,5,6
1,3,7,6,0,0,1,28.66,35,70,9,5,16,21
1,3,7,7,0,0,1,29.6,37,66,0,19,33,52
1,3,7,8,0,0,1,31.48,37,-1,9,35,95,130
1,3,7,9,0,0,1,32.42,38,-1,7,70,172,242
1,3,7,10,0,0,1,34.3,41,45,0,85,234,319
1,3,7,11,0,0,1,35.24,43,42,20,120,269,389
1,3,7,12,0,0,1,35.24,43,42,13,105,271,376
1,3,7,13,0,0,1,36.18,42,38,17,118,219,337
1,3,7,14,0,0,1,37.12,44,36,11,77,235,312
1,3,7,15,0,0,3,35.24,43,42,19,80,218,298
1,3,7,16,0,0,2,29.6,37,-1,15,65,226,291
1,3,7,17,0,0,1,28.66,33,59,0,68,202,270
1,3,7,18,0,0,1,28.66,33,-1,7,54,199,253
1,3,7,19,0,0,1,28.66,33,62,11,66,184,250
1,3,7,20,0,0,1,27.72,32,70,6,79,206,285
1,3,7,21,0,0,1,27.72,32,-1,9,58,149,207
1,3,7,22,0,0,3,26.78,30,70,6,12,110,122
1,3,7,23,0,0,3,23.96,26,-1,6,25,98,123
1,3,7,0,0,1,2,23.96,26,89,6,6,33,39
1,3,7,1,0,1,3,24.9,28,-1,7,5,13,18
1,3,7,2,0,1,3,24.9,28,89,13,1,4,5
1,3,7,3,0,1,3,24.9,28,89,13,0,5,5
1,3,7,4,0,1,3,23.02,23,89,26,1,1,2
1,3,7,5,0,1,2,23.02,24,83,15,1,27,28
1,3,7,6,0,1,3,22.08,22,89,17,6,86,92
1,3,7,7,0,1,3,23.02,24,83,15,7,223,230
1,3,7,8,0,1,2,23.02,24,83,11,26,429,455
1,3,7,9,0,1,2,23.02,24,83,11,38,325,363
1,3,7,10,0,1,2,23.02,24,83,13,58,117,175
1,3,7,11,0,1,2,25.84,29,62,9,72,144,216
1,3,7,12,0,1,2,26.78,29,58,9,61,205,266
1,3,7,13,0,1,2,27.72,30,55,17,67,188,255
1,3,7,14,0,1,2,26.78,29,55,17,58,184,242
1,3,7,15,0,1,2,27.72,29,45,15,66,214,280
1,3,7,16,0,1,1,28.66,30,40,19,88,325,413
1,3,7,17,0,1,1,28.66,30,40,11,108,741,849
1,3,7,18,0,1,1,27.72,29,48,9,82,790,872
1,3,7,19,0,1,1,26.78,29,55,11,88,543,631
1,3,7,20,0,1,2,26.78,29,55,7,69,378,447
1,3,7,21,0,1,2,26.78,29,55,6,33,298,331
1,3,7,22,0,1,2,25.84,28,58,7,35,189,224
1,3,7,23,0,1,2,24.9,27,65,7,22,109,131
1,3,7,0,0,2,1,24.9,27,70,6,16,53,69
1,3,7,1,0,2,1,24.9,28,74,9,0,15,15
1,3,7,2,0,2,1,24.9,28,-1,9,1,15,16
1,3,7,3,0,2,1,23.96,26,79,0,0,3,3
1,3,7,4,0,2,1,23.96,26,79,9,0,4,4
1,3,7,5,0,2,1,23.02,24,83,9,3,39,42
1,3,7,6,0,2,2,23.96,26,79,7,4,183,187
1,3,7,7,0,2,2,24.9,28,74,7,31,489,520
1,3,7,8,0,2,1,25.84,30,74,9,34,615,649
1,3,7,9,0,2,1,26.78,30,66,9,47,284,331
1,3,7,10,0,2,1,27.72,31,62,13,56,134,190
1,3,7,11,0,2,1,29.6,32,46,13,92,157,249
1,3,7,12,0,2,1,29.6,31,-1,9,69,203,272
1,3,7,13,0,2,1,30.54,32,-1,13,77,203,280
1,3,7,14,0,2,1,30.54,32,38,11,71,171,242
1,3,7,15,0,2,1,29.6,31,-1,15,77,188,265
1,3,7,16,0,2,1,29.6,32,43,15,89,346,435
1,3,7,17,0,2,1,28.66,31,49,13,103,769,872
1,3,7,18,0,2,3,24.9,28,74,15,70,749,819
1,3,7,19,0,2,3,24.9,28,74,15,55,359,414
1,3,7,20,0,2,3,22.08,22,-1,15,9,75,84
1,3,7,21,0,2,3,22.08,22,89,7,7,83,90
1,3,7,22,0,2,2,22.08,22,83,9,14,125,139
1,3,7,23,0,2,2,22.08,22,89,7,29,74,103
1,3,7,0,0,3,2,23.02,24,83,9,6,38,44
1,3,7,1,0,3,1,22.08,22,89,0,3,11,14
1,3,7,2,0,3,1,22.08,22,89,0,0,5,5
1,3,7,3,0,3,1,22.08,22,89,9,0,5,5
1,3,7,4,0,3,1,22.08,22,89,9,1,6,7
1,3,7,5,0,3,1,22.08,22,89,0,5,36,41
1,3,7,6,0,3,1,22.08,22,89,9,17,168,185
1,3,7,7,0,3,2,23.02,24,83,7,26,471,497
1,3,7,8,0,3,2,23.96,26,79,11,30,644,674
1,3,7,9,0,3,2,24.9,28,74,9,30,298,328
1,3,7,10,0,3,2,25.84,29,62,9,47,148,195
1,3,7,11,0,3,2,27.72,31,58,9,56,173,229
1,3,7,12,0,3,2,28.66,30,43,0,69,223,292
1,3,7,13,0,3,2,29.6,31,42,11,65,208,273
1,3,7,14,0,3,1,29.6,31,41,15,66,175,241
